Date,Change in SWAV
2017-08-30,-0.0019099129020522243
2017-08-31,0.006762488882590234
2017-09-01,0.0031513080999366894
2017-09-04,-0.015127022531389422
2017-09-05,0.0002452345672374623
2017-09-06,0.00023901982429386237
2017-09-07,0.008717357411339166
2017-09-08,-0.0027606083829037065
2017-09-11,-0.020468374509940213
2017-09-12,0.0052021490522433655
2017-09-13,-0.0016967730004099346
2017-09-14,0.009075095478881301
2017-09-15,-0.00964589388008652
2017-09-18,-0.016000389439123963
2017-09-19,0.00480614639407162
2017-09-20,-0.0006981143780850907
2017-09-21,-0.001170429448187682
2017-09-22,0.013433089655646602
2017-09-25,-0.02064485627468815
2017-09-26,-0.00045701262691943967
2017-09-27,2.9523309430068423e-05
2017-09-28,0.002049900124829973
2017-09-29,0.012012925637012617
2017-10-02,-0.018975481695040153
2017-10-03,0.0020212090564739604
2017-10-04,-0.003646616924037893
2017-10-05,0.004112226998630786
2017-10-06,-0.005932167226064489
2017-10-09,-0.007514453484664396
2017-10-10,0.00011472362712466877
2017-10-11,0.0006489064008963763
2017-10-12,0.002610834402439366
2017-10-13,0.008702009446566406
2017-10-16,-0.010748677785652139
2017-10-17,0.002290479801568601
2017-10-18,0.0009229670320047845
2017-10-19,0.0015703822084217611
2017-10-20,0.0010079749255631487
2017-10-23,-0.008861120708691383
2017-10-24,0.0008313806502809329
2017-10-25,0.000416995685362076
2017-10-26,0.003542472097786853
2017-10-27,0.007413733021240765
2017-10-30,-0.0175761688038229
2017-10-31,0.008456541944634743
2017-11-01,-0.00999774160099498
2017-11-02,-0.019067537302325688
2017-11-03,0.010320294507818961
2017-11-06,-0.0129267048373779
2017-11-07,-0.0021305032251444644
2017-11-08,0.0056843870945427755
2017-11-09,0.015261876037889643
2017-11-10,0.0012082248133744034
2017-11-13,-0.008698396751976312
2017-11-14,0.002482225579002073
2017-11-15,0.004016877712196665
2017-11-16,-0.0015286061678876361
2017-11-17,0.018353063064848907
2017-11-20,-0.015493635890380775
2017-11-21,0.0002580485052896542
2017-11-22,0.004381163821707779
2017-11-23,0.00978578879771258
2017-11-24,0.0038020820785885645
2017-11-27,-0.011983138357060275
2017-11-28,-4.394439045041221e-06
2017-11-29,0.0065822224456433265
2017-11-30,0.011350895900478553
2017-12-01,0.018385684079948672
2017-12-04,-0.01791367814610101
2017-12-05,-9.941347527631095e-05
2017-12-06,0.006955320870107862
2017-12-07,0.014313275850327045
2017-12-08,0.00042233897286492184
2017-12-11,-0.004729630499939241
2017-12-12,-0.0009005145860133679
2017-12-13,-0.00043602690012412015
2017-12-14,0.0018876648049230838
2017-12-15,0.011917474790612781
2017-12-18,-0.006779417064315729
2017-12-19,0.0024948640477643336
2017-12-20,0.00036618766842100303
2017-12-21,0.0116618611139373
2017-12-22,0.000604921547431303
2017-12-27,-0.03690808097885556
2017-12-28,-0.005664292904746571
2017-12-29,0.0060356343954799385
2018-01-02,-0.014857951172277784
2018-01-03,-0.004815601348217957
2018-01-04,0.015504702261269543
2018-01-05,0.0023624375410268295
2018-01-08,-0.021214102682929503
2018-01-09,0.0007282164161132587
2018-01-10,0.0012978881767051753
2018-01-11,0.00803702869652978
2018-01-12,-0.0028313812556680085
2018-01-15,-0.015165934426734973
2018-01-16,-0.0009310337258051082
2018-01-17,0.0026527398193284535
2018-01-18,0.012687726900817875
2018-01-19,0.004451833422445983
2018-01-22,-0.013971830941629793
2018-01-23,0.0002745738001251885
2018-01-24,0.003131744185889185
2018-01-25,0.0004661587175195381
2018-01-26,-0.0053816016791818355
2018-01-29,-0.0016880523552829096
2018-01-30,0.0008478960119733814
2018-01-31,0.0017156985934829727
2018-02-01,0.0057219670928481126
2018-02-02,-0.0023261811871194693
2018-02-05,-0.01263373158559633
2018-02-06,0.002668688866821034
2018-02-07,0.0010801342648127377
2018-02-08,-0.011471768571223673
2018-02-09,0.014046058323423705
2018-02-12,-0.0049996190832813925
2018-02-13,0.0006568794670591127
2018-02-14,-0.017293359211219828
2018-02-15,0.022360996874903227
2018-02-16,0.004862912381614293
2018-02-19,-0.01207049431096685
2018-02-20,0.00400689169105406
2018-02-21,-0.001967589038314954
2018-02-22,0.00505435888355088
2018-02-23,0.002644304064695402
2018-02-26,-0.007712333831045359
2018-02-27,0.000176045564961258
2018-02-28,0.004372842485110107
2018-03-01,0.006214056129678847
2018-03-02,-0.00025098707700887957
2018-03-05,-0.0014214721090186622
2018-03-06,0.0012663877728030792
2018-03-07,0.0037836404806109725
2018-03-08,0.0008084527079449955
2018-03-09,0.0027270191005100974
2018-03-12,-0.008880852601905631
2018-03-13,0.003134804349789244
2018-03-14,0.004058662598155183
2018-03-15,-0.0006277225632241867
2018-03-16,0.0047693956118264325
2018-03-19,-0.005974662440293599
2018-03-20,0.004062468038034062
2018-03-21,0.008926650889292231
2018-03-22,0.0014678948985905604
2018-03-23,0.006740181804230305
2018-03-26,-0.007309396660039602
2018-03-27,-0.003313850796036577
2018-03-28,0.010705989882603462
2018-03-29,-0.002513062062591054
2018-04-03,-0.027458149744389426
2018-04-04,0.005532476653550666
2018-04-05,0.01316585949454907
2018-04-06,0.0035795226539943603
2018-04-09,-0.0026171027198247376
2018-04-10,0.0017856374755104154
2018-04-11,0.007419480164694292
2018-04-12,0.004141817133828218
2018-04-13,0.0038848532462161245
2018-04-16,0.0010466812422180727
2018-04-17,-5.4098461857110536e-05
2018-04-18,0.009096481726645456
2018-04-19,0.0035262885344519157
2018-04-20,-0.016294766665393978
2018-04-23,-0.010333677148851361
2018-04-24,0.003160024233229475
2018-04-25,-0.0009508174010728343
2018-04-26,0.007855691067088166
2018-04-27,-0.025277599881657453
2018-04-30,-0.007785525039106345
2018-05-01,0.006437268736173063
2018-05-02,-3.931439917115309e-05
2018-05-03,0.011577827588968526
2018-05-04,-0.004490398688581088
2018-05-08,0.00480675982821227
2018-05-09,-0.0022820115332091717
2018-05-10,0.008444446799676875
2018-05-11,0.018567016770553058
2018-05-14,-0.009347462087453406
2018-05-15,-0.0013048708029158584
2018-05-16,-0.0036438275698992273
2018-05-17,0.0073638663584939534
2018-05-18,0.003454479871524807
2018-05-21,-0.011612700734209835
2018-05-22,0.000530306454126328
2018-05-23,-0.0006639441232568766
2018-05-24,0.001226753448777651
2018-05-25,-0.002185415584360584
2018-05-29,-0.0009518119486414678
2018-05-30,-0.0029699209941826954
2018-05-31,0.0077326991358026564
2018-06-01,0.012363693520153651
2018-06-04,-0.03329148318159292
2018-06-05,0.0018338312537990453
2018-06-06,0.004223584976545569
2018-06-07,0.0013881191077956267
2018-06-08,-0.004326300120598037
2018-06-11,0.0009277405047625753
2018-06-12,-0.0023387779843065393
2018-06-13,0.0011487722359176944
2018-06-14,0.00896938433062422
2018-06-15,0.006490466357389146
2018-06-18,-0.011391306163640869
2018-06-19,-0.014490763485106029
2018-06-20,0.007698402563487194
2018-06-21,0.010398844763960746
2018-06-22,0.0070159661439139764
2018-06-25,0.004225236133976518
2018-06-26,-0.0017174390359333547
2018-06-27,0.0024133206055392264
2018-06-28,0.004860574409182528
2018-06-29,-0.07340807151642986
2018-07-02,0.01671620321441314
2018-07-03,0.0070947411620649325
2018-07-04,0.00452999588838493
2018-07-05,0.004916061437178709
2018-07-06,0.008935725046716747
2018-07-09,-0.005333768775541425
2018-07-10,-0.00034615007884863935
2018-07-11,0.004965760068896263
2018-07-12,-0.010891846659126292
2018-07-13,-0.002785473241121661
2018-07-16,-0.0016063115088562063
2018-07-17,9.033070158948053e-05
2018-07-18,0.0018422475198912602
2018-07-19,0.010996291867170827
2018-07-20,-0.0046976150235868985
2018-07-23,0.0023316256440163996
2018-07-24,0.00021005747504398986
2018-07-25,0.004532060398503901
2018-07-26,0.0003061468464808925
2018-07-27,0.010011786998220196
2018-07-30,-0.009205695826605131
2018-07-31,0.0031230602533753316
2018-08-01,0.0017545310479634146
2018-08-02,0.014933615414197798
2018-08-03,-0.034204855798786404
2018-08-06,0.002819831629530478
2018-08-07,0.0029213460598953023
2018-08-08,0.0008924334558479408
2018-08-09,0.0018155554827418152
2018-08-10,0.011414299731885402
2018-08-13,-0.010187198124886054
2018-08-14,0.0024823594692846007
2018-08-15,-0.00025749140556741157
2018-08-16,0.006181286353469817
2018-08-17,0.006016841398449824
2018-08-20,-0.0188347836295526
2018-08-21,0.0014974004872679858
2018-08-22,-0.0007423781974524868
2018-08-23,0.008197966802326928
2018-08-24,0.0033683398571978107
2018-08-28,-0.01276600569430597
2018-08-29,0.00045578671053586595
2018-08-30,0.026597366737812655
2018-08-31,-0.008947371983431596
2018-09-03,-0.011738124385772986
2018-09-04,-0.0011022988512696674
2018-09-05,-0.0005076776461432897
2018-09-06,0.0011621294007769234
2018-09-07,0.007974425641864458
2018-09-10,-0.017010822762999422
2018-09-11,0.00036628307073266475
2018-09-12,0.0015462506723805114
2018-09-13,0.0018885130813726114
2018-09-14,0.0018360431978627356
2018-09-17,-0.00907571207035085
2018-09-18,4.829483803464596e-05
2018-09-19,0.0006831962256873547
2018-09-20,0.021223621298041784
2018-09-21,-0.01504295249569193
2018-09-24,-0.008093102068907065
2018-09-25,0.0011869739314488426
2018-09-26,-0.0003392680669431214
2018-09-27,0.008322429506294526
2018-09-28,0.005475529511530353
2018-10-01,-0.015034312663726901
2018-10-02,9.525525499365362e-05
2018-10-03,0.002610723274998561
2018-10-04,0.0042705085160838485
2018-10-05,0.009335299155325383
2018-10-08,-0.012654634320653613
2018-10-09,0.0019042119112109845
2018-10-10,-0.0010532670459343363
2018-10-11,0.0047091411204644995
2018-10-12,0.003969949708606202
2018-10-15,-0.014753924705224797
2018-10-16,0.004290549286137146
2018-10-17,0.0022788907841049255
2018-10-18,0.00643895748756701
2018-10-19,0.006196735387925367
2018-10-22,-0.0134243329927477
2018-10-23,0.004532621381947655
2018-10-24,0.00040944732366315906
2018-10-25,0.0013324160646315253
2018-10-26,0.0030174167869844726
2018-10-29,-0.007459862749650159
2018-10-30,0.0018888962067125648
2018-10-31,0.018260425986792284
2018-11-01,-0.00967816287212242
2018-11-02,-0.014169105801130844
2018-11-05,-0.003158585416954518
2018-11-06,0.0012855131356599436
2018-11-07,0.0004435609845160893
2018-11-08,-0.001374737647700075
2018-11-09,-0.0036951934615624404
2018-11-12,-0.008231235222332822
2018-11-13,0.006411933006469528
2018-11-14,0.003579053957590339
2018-11-15,-0.014373923704450231
2018-11-16,0.0037251797538322418
2018-11-19,-0.0009658023994474352
2018-11-20,0.009789092648453956
2018-11-21,-0.002497074384193665
2018-11-22,0.0017341662476667574
2018-11-23,0.009232192715169563
2018-11-26,-0.0016475195604892523
2018-11-27,0.002969298570289325
2018-11-28,0.005360568525221043
2018-11-29,0.004819142520967767
2018-11-30,-0.02310442643011751
2018-12-03,0.02843207253564506
2018-12-04,0.005802263960789922
2018-12-05,0.004258524820843712
2018-12-06,0.001194859186043229
2018-12-07,0.015132506894707243
2018-12-10,-0.007799609913958672
2018-12-11,0.0007013413695760029
2018-12-12,0.005082861458945209
2018-12-13,0.009027015713636177
2018-12-14,0.009079268685183273
2018-12-17,-0.010196713847019478
2018-12-18,0.0042564218790612784
2018-12-19,0.002364759533370009
2018-12-20,0.008899695587888168
2018-12-21,-7.290188713782175e-05
2018-12-24,0.036882489088504666
2018-12-27,-0.10698993104423798
2018-12-28,-0.003967439433620046
2018-12-31,0.0724128336836447
2019-01-02,-0.07241171277119829
2019-01-03,0.005905370856938541
2019-01-04,-0.003347561152305112
2019-01-07,-0.0007731034336641573
2019-01-08,-0.004028878253316659
2019-01-09,0.0008552779104453734
2019-01-10,0.0040812299147300335
2019-01-11,-0.004915644500011251
2019-01-14,-0.0007018261122254121
2019-01-15,-0.00034913502478772784
2019-01-16,-0.0005912460131398123
2019-01-17,0.004817789715685805
2019-01-18,-0.004769614316620929
2019-01-21,-0.003966947737234439
2019-01-22,0.001563440570466812
2019-01-23,-0.0009804599410146997
2019-01-24,0.00234408811058634
2019-01-25,0.008239296380515793
2019-01-28,-0.008482812114612104
2019-01-29,-0.0013082225219261945
2019-01-30,0.00033709839208401204
2019-01-31,0.00010385887941322114
2019-02-01,-0.0074226922756063796
2019-02-04,0.002410462142524661
2019-02-05,-0.0009842855071464096
2019-02-06,-3.0476106898547073e-05
2019-02-07,0.004355788714832387
2019-02-08,-0.011009716077181542
2019-02-11,-0.004194729957048393
2019-02-12,-0.001426679625184446
2019-02-13,0.0018241015840188557
2019-02-14,0.020487510357796557
2019-02-15,-0.007868819588430553
2019-02-18,-0.0028854509844630782
2019-02-19,-2.968484857490683e-05
2019-02-20,0.0005176290830581354
2019-02-21,0.0024904937759531176
2019-02-22,0.0003541174296224914
2019-02-25,0.002869024223640493
2019-02-26,0.0031451572399263106
2019-02-27,0.0007484063570856181
2019-02-28,-0.007506841772218831
2019-03-01,0.011769961476384538
2019-03-04,0.0016616516537492076
2019-03-05,-0.0008706856871743551
2019-03-06,0.0019161250003900676
2019-03-07,0.0021756934160707675
2019-03-08,0.012541434669585572
2019-03-11,-0.0023740035528588277
2019-03-12,0.0006153097858344059
2019-03-13,0.0006079230498504673
2019-03-14,0.0013768643046194184
2019-03-15,0.0026451601234065425
2019-03-18,-0.005996359540343554
2019-03-19,0.0008183702823217898
2019-03-20,0.0005063824862382993
2019-03-21,0.011204409511004931
2019-03-22,0.006762086250626187
2019-03-25,-0.006140496644330917
2019-03-26,-0.003430638116205309
2019-03-27,0.0003660320103092696
2019-03-28,0.0008377364487339722
2019-03-29,-0.012181485386869473
2019-04-01,-0.00222416478997306
2019-04-02,-0.0002851713345008444
2019-04-03,0.0015366893221200328
2019-04-04,0.0015099441691787674
2019-04-05,-0.0029620246732829925
2019-04-08,0.006615394353861825
2019-04-09,-0.0015732071276813864
2019-04-10,0.0032074584758081115
2019-04-11,0.008232107574183856
2019-04-12,-0.0067629724417165304
2019-04-15,0.002632776167521278
2019-04-16,-0.0006990396673206556
2019-04-17,0.003815337461772206
2019-04-18,0.01122442909753002
2019-04-23,-0.01691399294453466
2019-04-24,0.004200301922588134
2019-04-25,0.002833023532566259
2019-04-26,-0.0020605930430818153
2019-04-29,0.0007460441593665212
2019-04-30,0.0012053979887352018
2019-05-01,0.001104743437137512
2019-05-02,0.005575681350930672
2019-05-03,0.005691214733844097
2019-05-07,-0.008335485565300227
2019-05-08,0.0017336041570019667
2019-05-09,0.0016696592357774986
2019-05-10,0.022956165814790652
2019-05-13,-0.008358805793725499
2019-05-14,0.003038582152195768
2019-05-15,4.519218214016352e-05
2019-05-16,-0.006628715335759483
2019-05-17,-0.028242184137727333
2019-05-20,0.00329713676940957
2019-05-21,0.004702263479778257
2019-05-22,0.002921347761056181
2019-05-23,0.006362071136515379
2019-05-24,0.0035071615586055316
2019-05-28,-0.00788489579838203
2019-05-29,0.0032106206496746448
2019-05-30,0.0057644085869513195
2019-05-31,0.0017024001567160774
2019-06-03,-0.004144394564952969
2019-06-04,-0.0018483529928671194
2019-06-05,-0.0003866159565041327
2019-06-06,0.0040357053092671125
2019-06-07,0.025246581029199633
2019-06-10,-0.021942117400026606
2019-06-11,0.0015863257132511244
2019-06-12,-0.002602878426638089
2019-06-13,0.00472435898634993
2019-06-14,0.009310419912019752
2019-06-17,-0.012530608823176692
2019-06-18,0.0006491046861711869
2019-06-19,-0.0008813299127370389
2019-06-20,-8.136774352529574e-05
2019-06-21,0.01276105199988864
2019-06-24,-0.011629117792159471
2019-06-25,-0.0009140986184651423
2019-06-26,0.00408961619381687
2019-06-27,0.00794240148758174
2019-06-28,0.009694700040973947
2019-07-01,-0.014748733424570393
2019-07-02,0.0003630542096851874
2019-07-03,0.0016600171895816418
2019-07-04,0.004157451680175783
2019-07-05,-0.005399322127459194
2019-07-08,-0.002858139312232888
2019-07-09,-0.000874286902021959
2019-07-10,-0.0037504427722039324
2019-07-11,0.00363589457581015
2019-07-12,0.032306929620435354
2019-07-15,-0.00968499442337356
2019-07-16,0.0028424556058453954
2019-07-17,-0.005638787088318997
2019-07-18,-0.00036079686817025447
2019-07-19,0.0011153343229340917
2019-07-22,-0.006978442398350215
2019-07-23,0.007005567727558448
2019-07-24,-0.003095434375013695
2019-07-25,0.008360968948283531
2019-07-26,-0.011001272542539908
2019-07-29,-0.005260525109780034
2019-07-30,-0.0019338443738156075
2019-07-31,-0.000885550329885354
2019-08-01,0.0016794975100811183
2019-08-02,0.00393442588223869
2019-08-05,0.00031438242868508937
2019-08-06,0.001792605538654568
2019-08-07,0.0016932936451758973
2019-08-08,0.005204031453749813
2019-08-09,-0.010826533456498422
2019-08-12,0.007035226707815423
2019-08-13,-0.0019109915505107766
2019-08-14,-0.0031789265433875835
2019-08-15,0.006231959418876221
2019-08-16,0.002399440463102809
2019-08-19,-0.0008697514621385238
2019-08-20,0.0013000760767609698
2019-08-21,0.0015976870279493793
2019-08-22,0.0009288242761115173
2019-08-23,-0.0017364835113099497
2019-08-27,4.642021740008939e-05
2019-08-28,-0.0013629121352228823
2019-08-29,-0.0009367447207994095
2019-08-30,-0.009859730482517648
2019-09-02,0.003863438958643828
2019-09-03,0.0004593984242553528
2019-09-04,0.005832450674626788
2019-09-05,5.203723085511758e-05
2019-09-06,-0.013865784634141232
2019-09-09,-0.0011133317699218992
2019-09-10,0.001875949537189614
2019-09-11,0.001994544890366101
2019-09-12,0.00026327469411113746
2019-09-13,-0.003150741781448252
2019-09-16,0.001023131319042525
2019-09-17,0.0029530784187705716
2019-09-18,0.0018664852008147825
2019-09-19,0.0057229090929036275
2019-09-20,0.0038498703258593725
2019-09-23,-0.0020523163919993204
2019-09-24,0.0015482373335385935
2019-09-25,0.00394524586582512
2019-09-26,-0.0015986117639975594
2019-09-27,0.00892979889998935
2019-09-30,-0.005619020578511713
2019-10-01,-0.00027590348475081683
2019-10-02,0.0013005451518306455
2019-10-03,-0.0011413742756823941
2019-10-04,-0.015258699162398304
2019-10-07,-0.0018042588463335063
2019-10-08,0.003935449760388288
2019-10-09,0.0007509603890423211
2019-10-10,-0.0003165764547465866
2019-10-11,0.005976770353859795
2019-10-14,-0.006470094399112947
2019-10-15,0.0015244907735375568
2019-10-16,0.0003484820033724523
2019-10-17,0.0004573266393986808
2019-10-18,0.005695671567696459
2019-10-21,-0.010581616209773603
2019-10-22,0.0008426602047785225
2019-10-23,-0.004572734092166075
2019-10-24,-0.0023912919893770423
2019-10-25,-0.015175062278498075
2019-10-28,0.0013968650747779865
2019-10-29,0.003404767893327554
2019-10-30,-0.0041383625158258885
2019-10-31,0.02604673288773862
2019-11-01,0.0019045437751187277
2019-11-04,-0.008158710785373668
2019-11-05,0.0011993559600632642
2019-11-06,-0.0004729194750753285
2019-11-07,0.005118820164692561
2019-11-08,0.0031427746284014013
2019-11-11,-0.004567610737643557
2019-11-12,-0.001179792362080323
2019-11-13,-0.00017123308276500993
2019-11-14,-0.006127705210577372
2019-11-15,-0.003778727181278363
2019-11-18,0.001752448903840964
2019-11-19,-0.0054075403773024
2019-11-20,-0.006602791111785633
2019-11-21,0.0022320499333807753
2019-11-22,-0.008323189480009485
2019-11-25,0.0007696656595737594
2019-11-26,0.003271421200393032
2019-11-27,-0.006746158055642992
2019-11-28,0.008571463387341549
2019-11-29,0.008084945026226253
2019-12-02,0.01661468624877316
2019-12-03,-0.0030834692497969662
2019-12-04,0.0020251052567774597
2019-12-05,0.0065528120654042565
2019-12-06,0.0011969513267355847
2019-12-09,-0.0145103437472347
2019-12-10,0.0053361147860711
2019-12-11,0.002180320112701639
2019-12-12,0.0011799378720667164
2019-12-13,-0.019777727281976243
2019-12-16,-0.003446655126943754
2019-12-17,0.0043219836833530145
2019-12-18,0.005519390002165059
2019-12-19,0.0065213363150512516
2019-12-20,0.010753521308349279
2019-12-23,0.01171564949664372
2019-12-24,0.028677193717383198
2019-12-27,-0.09891037735960401
2019-12-30,0.0012971087664614966
2019-12-31,0.06073288235155
2020-01-02,-0.06006912293138378
2020-01-03,0.0030898849704639186
2020-01-06,-0.003649037537355071
2020-01-07,-0.0026733147258483636
2020-01-08,0.003919168720252719
2020-01-09,-0.0038504027186245793
2020-01-10,0.007804369248180343
2020-01-13,-0.003376374065492904
2020-01-14,0.0011590547211395297
2020-01-15,0.002795060625734369
2020-01-16,0.0023906179899282898
2020-01-17,-0.010536805691049367
2020-01-20,0.003558452020976932
2020-01-21,0.003414094419888436
2020-01-22,0.0014275361849602208
2020-01-23,-0.003525414136421101
2020-01-24,0.012009549295739441
2020-01-27,-0.011684319485255334
2020-01-28,0.0018693908886099342
2020-01-29,0.003560683681393617
2020-01-30,-0.0017330533643431512
2020-01-31,0.01658041588668563
2020-02-03,-0.005527061959765378
2020-02-04,0.0007658314333314764
2020-02-05,-0.0001573746463816028
2020-02-06,-0.0008434951856531314
2020-02-07,0.011233873245957204
2020-02-10,-0.009963699834314166
2020-02-11,0.0009469003073180327
2020-02-12,0.0010375095200336748
2020-02-13,0.0028989876741870035
2020-02-14,-0.01773989098436768
2020-02-17,0.018139909398338983
2020-02-18,-0.0030641662163443106
2020-02-19,-0.014423145576329732
2020-02-20,0.00148863200882704
2020-02-21,0.0019054137708844898
2020-02-24,-0.0008050514106842654
2020-02-25,0.004222718139391013
2020-02-26,0.0013701775644436864
2020-02-27,0.002153905843947812
2020-02-28,0.0008342538572952418
2020-03-02,0.0016499937411115218
2020-03-03,0.0008493103837493576
2020-03-04,0.0037226344957624335
2020-03-05,0.0018782127824549244
2020-03-06,0.014142204067711828
2020-03-09,-0.004882673849538777
2020-03-10,0.002383809473408993
2020-03-11,0.0019185516125983515
2020-03-12,0.0026325750558610084
2020-03-13,0.00321616429056637
2020-03-16,-0.0032092080367902565
2020-03-17,-0.00044034599445197387
2020-03-18,0.0005255786144999774
2020-03-19,0.00699580954326251
2020-03-20,-0.03089329485537823
2020-03-23,0.009292570279823387
2020-03-24,0.007882303832455917
2020-03-25,0.005486154774036467
2020-03-26,0.002115629665625063
2020-03-27,0.010112726900556201
2020-03-30,0.00017202722055364994
2020-03-31,0.004749206624396485
2020-04-01,-0.0018060879611142555
2020-04-02,0.0023072794022769294
2020-04-03,0.00692631201388183
2020-04-06,0.0026032414452249464
2020-04-07,0.006420124391653292
2020-04-08,-0.00033345678261731404
2020-04-09,0.0008138770308435683
2020-04-14,-0.007173030516349321
