Date,ADS Change
2019-04-28,0.015376999999999974
2019-04-29,0.016590000000000105
2019-04-30,0.017807999999999935
2019-05-01,0.019033999999999995
2019-05-02,0.018778000000000072
2019-05-03,0.018528999999999907
2019-05-04,0.018288000000000026
2019-05-05,0.018052000000000012
2019-05-06,0.01721299999999998
2019-05-07,0.016379000000000032
2019-05-08,0.015552999999999984
2019-05-09,0.014732999999999996
2019-05-10,0.013917000000000013
2019-05-11,0.013108000000000009
2019-05-12,0.012303999999999982
2019-05-13,0.012215000000000031
2019-05-14,0.012131999999999976
2019-05-15,0.01205400000000001
2019-05-16,0.01197999999999999
2019-05-17,0.011909999999999976
2019-05-18,0.011846000000000023
2019-05-19,0.011786000000000019
2019-05-20,0.011921999999999988
2019-05-21,0.01206400000000002
2019-05-22,0.012209999999999999
2019-05-23,0.012359999999999982
2019-05-24,0.012516
2019-05-25,0.012675999999999993
2019-05-26,0.012840999999999991
2019-05-27,0.012761000000000022
2019-05-28,0.012685999999999975
2019-05-29,0.012616000000000016
2019-05-30,0.012549000000000005
2019-05-31,0.012490000000000001
2019-06-01,0.012433
2019-06-02,0.011358999999999994
2019-06-03,0.010387999999999994
2019-06-04,0.009421200000000005
2019-06-05,0.008458499999999994
2019-06-06,0.007498600000000008
2019-06-07,0.0065418
2019-06-08,0.005587399999999992
2019-06-09,0.004635100000000003
2019-06-10,0.0031542999999999988
2019-06-11,0.0016745000000000024
2019-06-12,0.00019539999999999835
2019-06-13,-0.0012835
2019-06-14,-0.0027630999999999975
2019-06-15,-0.004243699999999996
2019-06-16,-0.005725800000000003
2019-06-17,-0.006060200000000002
2019-06-18,-0.006396899999999997
2019-06-19,-0.006736000000000006
2019-06-20,-0.007077799999999995
2019-06-21,-0.007422800000000007
2019-06-22,-0.007768999999999998
2019-06-23,-0.008120000000000002
2019-06-24,-0.009581000000000006
2019-06-25,-0.011045
2019-06-26,-0.012512999999999996
2019-06-27,-0.013987
2019-06-28,-0.01546599999999998
2019-06-29,-0.01695000000000002
2019-06-30,-0.018441999999999986
2019-07-01,-0.020097000000000004
2019-07-02,-0.018619000000000024
2019-07-03,-0.017147999999999997
2019-07-04,-0.015683999999999976
2019-07-05,-0.014224999999999988
2019-07-06,-0.012773000000000034
2019-07-07,-0.011326000000000003
2019-07-08,-0.009589999999999987
2019-07-09,-0.007857999999999976
2019-07-10,-0.006130000000000024
2019-07-11,-0.004404999999999992
2019-07-12,-0.002678999999999987
2019-07-13,-0.0009570000000000412
2019-07-14,0.0007670000000000177
2019-07-15,0.002261000000000013
2019-07-16,0.0037579999999999836
2019-07-17,0.00525500000000001
2019-07-18,0.006753999999999982
2019-07-19,0.008257000000000014
2019-07-20,0.009761999999999993
2019-07-21,0.011271000000000031
2019-07-22,0.013365999999999989
2019-07-23,0.015465000000000007
2019-07-24,0.017571000000000003
2019-07-25,0.01968399999999998
2019-07-26,0.021803000000000017
2019-07-27,0.023932999999999982
2019-07-28,0.02607000000000001
2019-07-29,0.028152999999999984
2019-07-30,0.030249000000000012
2019-07-31,0.032353999999999994
2019-08-01,0.034473000000000004
2019-08-02,0.032503500000000005
2019-08-03,0.0305464
2019-08-04,0.028600999999999998
2019-08-05,0.0267813
2019-08-06,0.024971800000000002
2019-08-07,0.023171999999999998
2019-08-08,0.021380999999999997
2019-08-09,0.019598000000000004
2019-08-10,0.017823000000000006
2019-08-11,0.016054999999999986
2019-08-12,0.013908000000000004
2019-08-13,0.011763999999999997
2019-08-14,0.009626999999999997
2019-08-15,0.007493
2019-08-16,0.005362000000000006
2019-08-17,0.0032330000000000136
2019-08-18,0.0011039999999999939
2019-08-19,-0.0005350000000000077
2019-08-20,-0.0021739999999999815
2019-08-21,-0.003815000000000013
2019-08-22,-0.00545699999999999
2019-08-23,-0.007101000000000024
2019-08-24,-0.008747999999999978
2019-08-25,-0.010398000000000018
2019-08-26,-0.012232999999999994
2019-08-27,-0.014073000000000002
2019-08-28,-0.015916999999999987
2019-08-29,-0.017769000000000007
2019-08-30,-0.019627000000000006
2019-08-31,-0.021491999999999997
2019-09-01,-0.023366399999999996
2019-09-02,-0.023759600000000006
2019-09-03,-0.024161999999999996
2019-09-04,-0.024573900000000003
2019-09-05,-0.024995
2019-09-06,-0.025426000000000004
2019-09-07,-0.0258667
2019-09-08,-0.026317300000000002
2019-09-09,-0.026540099999999997
2019-09-10,-0.02677299999999999
2019-09-11,-0.02701500000000001
2019-09-12,-0.02726999999999999
2019-09-13,-0.027533000000000002
2019-09-14,-0.027808000000000027
2019-09-15,-0.028093999999999952
2019-09-16,-0.028056000000000025
2019-09-17,-0.02803
2019-09-18,-0.028015000000000012
2019-09-19,-0.028009000000000006
2019-09-20,-0.028015999999999985
2019-09-21,-0.028032
2019-09-22,-0.028061000000000003
2019-09-23,-0.028204000000000007
2019-09-24,-0.028357999999999994
2019-09-25,-0.028525000000000023
2019-09-26,-0.028700999999999977
2019-09-27,-0.028888000000000025
2019-09-28,-0.029088000000000003
2019-09-29,-0.029297999999999935
2019-09-30,-0.02998500000000004
2019-10-01,-0.030684000000000045
2019-10-02,-0.02849899999999994
2019-10-03,-0.026322999999999985
2019-10-04,-0.024158000000000013
2019-10-05,-0.022002999999999995
2019-10-06,-0.019855000000000067
2019-10-07,-0.01720099999999991
2019-10-08,-0.014553000000000038
2019-10-09,-0.011912000000000034
2019-10-10,-0.009272999999999976
2019-10-11,-0.006639999999999979
2019-10-12,-0.00400900000000004
2019-10-13,-0.001379000000000019
2019-10-14,0.0007640000000000979
2019-10-15,0.0029049999999999354
2019-10-16,0.005049999999999999
2019-10-17,0.0071950000000000625
2019-10-18,0.00934299999999999
2019-10-19,0.011494999999999922
2019-10-20,0.01365100000000008
2019-10-21,0.01626699999999992
2019-10-22,0.018888000000000016
2019-10-23,0.02151599999999998
2019-10-24,0.02415300000000009
2019-10-25,0.026798999999999906
2019-10-26,0.029456000000000038
2019-10-27,0.03212300000000001
2019-10-28,0.034567000000000014
2019-10-29,0.03702300000000003
2019-10-30,0.039493
2019-10-31,0.041979999999999906
2019-11-01,0.04448200000000002
2019-11-02,0.04176500000000005
2019-11-03,0.03906599999999999
2019-11-04,0.037038000000000015
2019-11-05,0.03502299999999997
2019-11-06,0.033023000000000025
2019-11-07,0.03103399999999995
2019-11-08,0.029058000000000028
2019-11-09,0.027094000000000007
2019-11-10,0.025138999999999995
2019-11-11,0.022736000000000006
2019-11-12,0.020344
2019-11-13,0.017958000000000002
2019-11-14,0.015578999999999982
2019-11-15,0.01320600000000001
2019-11-16,0.010839000000000001
2019-11-17,0.008475999999999997
2019-11-18,0.005676199999999992
2019-11-19,0.00287960000000001
2019-11-20,8.379999999999499e-05
2019-11-21,-0.0027118000000000003
2019-11-22,-0.005508799999999994
2019-11-23,-0.008307000000000009
2019-11-24,-0.011109999999999995
2019-11-25,-0.013128
2019-11-26,-0.015150999999999998
2019-11-27,-0.017179
2019-11-28,-0.01921600000000001
2019-11-29,-0.021258
2019-11-30,-0.023308999999999996
2019-12-01,-0.025370000000000004
2019-12-02,-0.023301000000000016
2019-12-03,-0.021241999999999983
2019-12-04,-0.019189999999999985
2019-12-05,-0.017147000000000023
2019-12-06,-0.015108999999999984
2019-12-07,-0.013077999999999979
2019-12-08,-0.011051000000000033
2019-12-09,-0.010230000000000017
2019-12-10,-0.009411999999999976
2019-12-11,-0.008597000000000021
2019-12-12,-0.007786999999999988
2019-12-13,-0.006979000000000013
2019-12-14,-0.006172999999999984
2019-12-15,-0.005371000000000015
2019-12-16,-0.00436299999999995
2019-12-17,-0.003356999999999999
2019-12-18,-0.0023520000000000207
2019-12-19,-0.0013480000000000159
2019-12-20,-0.00034600000000001296
2019-12-21,0.0006580000000000474
2019-12-22,0.0016619999999999968
2019-12-23,0.0029730000000000034
2019-12-24,0.004286999999999985
2019-12-25,0.005601999999999996
2019-12-26,0.0069190000000000085
2019-12-27,0.008237999999999968
2019-12-28,0.009562000000000015
2019-12-29,0.010888000000000009
2019-12-30,0.011780999999999986
2019-12-31,0.012676999999999994
2020-01-01,0.013580000000000036
2020-01-02,0.013490000000000002
2020-01-03,0.013405999999999973
2020-01-04,0.013326999999999978
2020-01-05,0.013254000000000044
2020-01-06,0.012915999999999983
2020-01-07,0.01258300000000001
2020-01-08,0.012255999999999989
2020-01-09,0.011934
2020-01-10,0.011614999999999986
2020-01-11,0.011301000000000005
2020-01-12,0.010992000000000002
2020-01-13,0.011978000000000016
2020-01-14,0.01296799999999998
2020-01-15,0.013964000000000004
2020-01-16,0.014965000000000006
2020-01-17,0.015971999999999986
2020-01-18,0.016984
2020-01-19,0.018004000000000006
2020-01-20,0.0178513
2020-01-21,0.017705200000000004
2020-01-22,0.017566200000000004
2020-01-23,0.017433899999999995
2020-01-24,0.017308300000000002
2020-01-25,0.01718951
2020-01-26,0.01707719
2020-01-27,0.0174184
2020-01-28,0.0177663
2020-01-29,0.0181211
2020-01-30,0.018482799999999994
2020-01-31,0.018851800000000002
2020-02-01,0.01922800000000001
2020-02-02,0.009926000000000004
2020-02-03,0.0006289999999999907
2020-02-04,-0.008669999999999997
2020-02-05,-0.017971
2020-02-06,-0.027279700000000004
2020-02-07,-0.036598399999999996
2020-02-08,-0.0459313
2020-02-09,-0.055282
2020-02-10,-0.0643436
2020-02-11,-0.073431
2020-02-12,-0.08254500000000001
2020-02-13,-0.091692
2020-02-14,-0.10087400000000002
2020-02-15,-0.110095
2020-02-16,-0.11935899999999999
2020-02-17,-0.12853400000000004
2020-02-18,-0.1377609999999999
2020-02-19,-0.14703700000000008
2020-02-20,-0.15637999999999996
2020-02-21,-0.16576999999999997
2020-02-22,-0.17523
2020-02-23,-0.18476000000000004
2020-02-24,-0.19511999999999996
2020-02-25,-0.2055600000000002
2020-02-26,-0.21607999999999983
2020-02-27,-0.22669000000000006
2020-02-28,-0.23736999999999986
2020-02-29,-0.24815000000000031
2020-03-01,-0.25902999999999965
2020-03-02,-0.3221400000000001
2020-03-03,-0.38537000000000043
2020-03-04,-0.44876000000000005
2020-03-05,-0.5123099999999994
2020-03-06,-0.5760700000000005
2020-03-07,-0.6400399999999999
2020-03-08,-0.7042599999999997
2020-03-09,-0.7662000000000004
2020-03-10,-0.8284199999999995
2020-03-11,-0.8909800000000008
2020-03-12,-0.9538399999999996
2020-03-13,-1.017199999999999
2020-03-14,-1.0807000000000002
2020-03-15,-1.1448999999999998
2020-03-16,-1.0946000000000016
2020-03-17,-1.0448999999999984
2020-03-18,-0.9954999999999998
2020-03-19,-0.9464000000000006
2020-03-20,-0.8978000000000002
2020-03-21,-0.8495999999999988
2020-03-22,-0.8015000000000008
2020-03-23,-0.7341000000000015
2020-03-24,-0.6667999999999985
2020-03-25,-0.5998000000000019
2020-03-26,-0.5331999999999972
2020-03-27,-0.4664999999999999
2020-03-28,-0.40020000000000167
2020-03-29,-0.33399999999999963
2020-03-30,-0.39199999999999946
2020-03-31,-0.4501000000000026
2020-04-01,-0.5082999999999984
2020-04-02,-0.4056999999999995
2020-04-03,-0.3033000000000001
2020-04-04,-0.20090000000000074
2020-04-05,-0.09860000000000113
2020-04-06,-0.06149999999999878
2020-04-07,-0.02459999999999951
2020-04-08,0.012399999999999523
2020-04-09,0.04940000000000211
2020-04-10,0.08629999999999782
2020-04-11,0.12349999999999994
2020-04-12,0.16049999999999898
2020-04-13,0.22320000000000206
2020-04-14,0.2859999999999978
2020-04-15,0.34880000000000067
2020-04-16,0.4119000000000028
2020-04-17,0.47509999999999764
2020-04-18,0.5383999999999993
2020-04-19,0.6021000000000001
2020-04-20,0.6616
2020-04-21,0.7215000000000025
2020-04-22,0.7815999999999974
2020-04-23,0.8421000000000021
2020-04-24,0.9028999999999989
2020-04-25,0.9639999999999986
2020-04-26,1.025500000000001
2020-04-27,1.0920000000000023
2020-04-28,1.158999999999999
2020-04-29,1.2264
2020-04-30,1.2942999999999998
2020-05-01,1.3627000000000002
2020-05-02,1.3009299999999993
2020-05-03,1.2395899999999997
2020-05-04,1.1874400000000005
2020-05-05,1.1357600000000003
2020-05-06,1.0844999999999994
2020-05-07,1.0336800000000004
2020-05-08,0.9832399999999999
2020-05-09,0.9331800000000001
2020-05-10,0.8834900000000001
2020-05-11,0.8478439999999998
2020-05-12,0.812533
2020-05-13,0.7775329999999999
2020-05-14,0.7428300000000001
2020-05-15,0.70842
2020-05-16,0.6742699999999999
2020-05-17,0.6404000000000001
2020-05-18,0.6027900000000002
2020-05-19,0.5654199999999996
2020-05-20,0.52827
2020-05-21,0.49132
2020-05-22,0.45455999999999985
2020-05-23,0.4179700000000004
2020-05-24,0.38154999999999983
2020-05-25,0.34407999999999994
2020-05-26,0.30674000000000046
2020-05-27,0.2695199999999991
2020-05-28,0.23239000000000054
2020-05-29,0.1953700000000005
2020-05-30,0.15841999999999956
2020-05-31,0.1215200000000003
2020-06-01,0.09422999999999959
2020-06-02,0.08475999999999928
2020-06-03,0.07532000000000139
2020-06-04,0.0659200000000002
2020-06-05,0.056549999999999656
2020-06-06,0.04717999999999911
2020-06-07,0.037850000000000605
2020-06-08,0.026769999999999072
2020-06-09,0.015710000000000335
2020-06-10,0.004660000000001219
2020-06-11,-0.00639000000000145
2020-06-12,-0.01745999999999981
2020-06-13,-0.028509999999998925
2020-06-14,-0.03959000000000046
2020-06-15,-0.04651999999999923
2020-06-16,-0.053480000000000416
2020-06-17,-0.060460000000000846
2020-06-18,-0.06744999999999912
2020-06-19,-0.07448000000000121
2020-06-20,-0.08153999999999861
2020-06-21,-0.08862000000000059
2020-06-22,-0.0964899999999993
2020-06-23,-0.10440000000000005
2020-06-24,-0.11234000000000144
2020-06-25,-0.12033999999999878
2020-06-26,-0.12837999999999994
2020-06-27,-0.13646000000000136
2020-06-28,-0.14459999999999873
2020-06-29,-0.15348000000000006
2020-06-30,-0.1624100000000004
2020-07-01,-0.17140000000000022
2020-07-02,-0.16585999999999945
2020-07-03,-0.16039000000000048
2020-07-04,-0.1549699999999996
2020-07-05,-0.14963000000000015
2020-07-06,-0.14053999999999967
2020-07-07,-0.13151000000000046
2020-07-08,-0.12253999999999987
2020-07-09,-0.11362000000000005
2020-07-10,-0.10472000000000037
2020-07-11,-0.09588999999999981
2020-07-12,-0.08706999999999976
2020-07-13,-0.08414000000000055
2020-07-14,-0.08122999999999969
2020-07-15,-0.07834999999999948
2020-07-16,-0.07550000000000079
2020-07-17,-0.0726899999999997
2020-07-18,-0.06989000000000001
2020-07-19,-0.06712999999999969
2020-07-20,-0.0671400000000002
2020-07-21,-0.06716000000000033
2020-07-22,-0.06721999999999984
2020-07-23,-0.06730999999999998
2020-07-24,-0.06740999999999975
2020-07-25,-0.06754000000000016
2020-07-26,-0.06770000000000032
2020-07-27,-0.07181999999999977
2020-07-28,-0.07596000000000025
2020-07-29,-0.08012999999999959
2020-07-30,-0.08433000000000046
2020-07-31,-0.08856999999999982
2020-08-01,-0.09283999999999981
2020-08-02,-0.09794000000000036
2020-08-03,-0.10090999999999983
2020-08-04,-0.10389999999999944
2020-08-05,-0.10695000000000032
2020-08-06,-0.11003000000000007
2020-08-07,-0.11315000000000008
2020-08-08,-0.11631999999999998
2020-08-09,-0.11952999999999969
2020-08-10,-0.11398000000000019
2020-08-11,-0.10847000000000007
2020-08-12,-0.10299999999999976
2020-08-13,-0.09757000000000016
2020-08-14,-0.09216999999999986
2020-08-15,-0.08682000000000034
2020-08-16,-0.08149999999999968
2020-08-17,-0.08044000000000029
2020-08-18,-0.07939999999999969
2020-08-19,-0.07840000000000025
2020-08-20,-0.07742999999999967
2020-08-21,-0.07649000000000017
2020-08-22,-0.07557999999999998
2020-08-23,-0.07468999999999992
2020-08-24,-0.07145000000000001
2020-08-25,-0.0682400000000003
2020-08-26,-0.06503999999999976
2020-08-27,-0.061879999999999935
2020-08-28,-0.058740000000000236
2020-08-29,-0.055629999999999846
2020-08-30,-0.0525199999999999
2020-08-31,-0.04922000000000004
2020-09-01,-0.04593000000000025
2020-09-02,-0.04352999999999985
2020-09-03,-0.041160000000000085
2020-09-04,-0.038799999999999946
2020-09-05,-0.03644999999999987
2020-09-06,-0.034129999999999994
2020-09-07,-0.03370000000000006
2020-09-08,-0.03329000000000004
2020-09-09,-0.03289999999999993
2020-09-10,-0.032520000000000104
2020-09-11,-0.0321499999999999
2020-09-12,-0.031789999999999985
2020-09-13,-0.031440000000000135
2020-09-14,-0.02986999999999984
2020-09-15,-0.028320000000000123
2020-09-16,-0.026759999999999895
2020-09-17,-0.025230000000000086
2020-09-18,-0.023700000000000054
2020-09-19,-0.022179999999999866
2020-09-20,-0.020670000000000188
2020-09-21,-0.02195999999999998
2020-09-22,-0.023269999999999902
2020-09-23,-0.02456999999999998
2020-09-24,-0.025900000000000034
2020-09-25,-0.027230000000000087
2020-09-26,-0.028579999999999828
2020-09-27,-0.02992000000000017
2020-09-28,-0.02896999999999994
2020-09-29,-0.02803
2020-09-30,-0.02709000000000006
2020-10-01,-0.02615999999999996
2020-10-02,-0.026329999999999965
2020-10-03,-0.026510000000000034
2020-10-04,-0.02668999999999988
2020-10-05,-0.02405999999999997
2020-10-06,-0.021422000000000163
2020-10-07,-0.01880499999999996
2020-10-08,-0.016191999999999984
2020-10-09,-0.01358400000000004
2020-10-10,-0.010981999999999936
2020-10-11,-0.008384000000000058
2020-10-12,-0.009722000000000008
2020-10-13,-0.011063999999999963
2020-10-14,-0.012410000000000032
2020-10-15,-0.013759999999999994
2020-10-16,-0.015116000000000018
2020-10-17,-0.016477999999999993
2020-10-18,-0.017845999999999917
2020-10-19,-0.018963000000000063
2020-10-20,-0.020086999999999966
2020-10-21,-0.02121799999999996
2020-10-22,-0.02235700000000007
2020-10-23,-0.023506999999999945
2020-10-24,-0.02466299999999999
2020-10-25,-0.02583100000000005
2020-10-26,-0.025940999999999992
2020-10-27,-0.026059999999999972
2020-10-28,-0.026191000000000075
2020-10-29,-0.026330999999999993
2020-10-30,-0.026482000000000006
2020-10-31,-0.026641999999999944
2020-11-01,-0.026812000000000002
2020-11-02,-0.02743699999999999
2020-11-03,-0.028071000000000013
2020-11-04,-0.02871600000000002
2020-11-05,-0.029372999999999982
2020-11-06,-0.03004000000000001
2020-11-07,-0.030718999999999996
2020-11-08,-0.031409999999999993
2020-11-09,-0.030521999999999994
2020-11-10,-0.029647000000000007
2020-11-11,-0.028782000000000002
2020-11-12,-0.02792800000000001
2020-11-13,-0.027087
2020-11-14,-0.026254
2020-11-15,-0.025431399999999993
2020-11-16,-0.022219100000000006
2020-11-17,-0.0190149
2020-11-18,-0.015818099999999998
2020-11-19,-0.012627300000000001
2020-11-20,-0.00944141
2020-11-21,-0.00625916
2020-11-22,-0.00307931
2020-11-23,-0.00481354
2020-11-24,-0.006549579999999999
2020-11-25,-0.008288199999999999
2020-11-26,-0.01003
2020-11-27,-0.0117757
2020-11-28,-0.0135259
2020-11-29,-0.015281199999999995
2020-11-30,-0.008515900000000007
2020-12-01,-0.0017539000000000027
2020-12-02,0.0046266000000000085
2020-12-03,0.0110088
2020-12-04,0.0173952
2020-12-05,0.023788499999999997
2020-12-06,0.03019072
2020-12-07,0.031275380000000005
2020-12-08,0.032371899999999995
2020-12-09,0.0334815
2020-12-10,0.03460300000000001
2020-12-11,0.03573799999999999
2020-12-12,0.036888000000000004
2020-12-13,0.038051
2020-12-14,0.035510000000000014
2020-12-15,0.03298399999999996
2020-12-16,0.030470000000000053
2020-12-17,0.027967999999999993
2020-12-18,0.025476
2020-12-19,0.02299399999999996
2020-12-20,0.02052200000000004
2020-12-21,0.019289999999999974
2020-12-22,0.018067
2020-12-23,0.01685000000000003
2020-12-24,0.015639000000000014
2020-12-25,0.014436000000000004
2020-12-26,0.013235999999999915
2020-12-27,0.012043000000000026
2020-12-28,0.01404099999999997
2020-12-29,0.016045000000000087
2020-12-30,0.018054999999999932
2020-12-31,0.02007199999999998
2021-01-01,0.022097000000000033
2021-01-02,0.018437000000000037
2021-01-03,0.014784999999999937
2021-01-04,0.013737
2021-01-05,0.01269600000000004
2021-01-06,0.011658000000000057
2021-01-07,0.010625999999999913
2021-01-08,0.009597999999999995
2021-01-09,0.008572000000000024
2021-01-10,0.007552000000000003
2021-01-11,0.0006789999999999852
2021-01-12,-0.0061909999999999465
2021-01-13,-0.013064999999999993
2021-01-14,-0.019944000000000073
2021-01-15,-0.02682999999999991
2021-01-16,-0.03372700000000006
2021-01-17,-0.040637000000000034
2021-01-18,-0.04760299999999995
2021-01-19,-0.054589
2021-01-20,-0.06159500000000001
2021-01-21,-0.06862600000000002
2021-01-22,-0.07568199999999997
2021-01-23,-0.08276700000000001
2021-01-24,-0.089886
2021-01-25,-0.0949671
2021-01-26,-0.10008550000000001
2021-01-27,-0.1052424
2021-01-28,-0.11044000000000001
2021-01-29,-0.11568
2021-01-30,-0.12096400000000002
2021-01-31,-0.12629599999999996
2021-02-01,-0.13153899999999996
2021-02-02,-0.11889900000000009
2021-02-03,-0.10630799999999996
2021-02-04,-0.09375
2021-02-05,-0.08122999999999991
2021-02-06,-0.06875000000000009
2021-02-07,-0.05628999999999995
2021-02-08,-0.044729999999999936
2021-02-09,-0.03320000000000012
2021-02-10,-0.021689999999999987
2021-02-11,-0.010159999999999947
2021-02-12,0.0013399999999998968
2021-02-13,0.012839999999999963
2021-02-14,0.024370000000000003
2021-02-15,0.03186
2021-02-16,0.03937000000000013
2021-02-17,0.04689999999999994
2021-02-18,0.05445000000000011
2021-02-19,0.0620099999999999
2021-02-20,0.06959000000000004
2021-02-21,0.07721699999999998
2021-02-22,0.08937600000000001
2021-02-23,0.10157399999999994
2021-02-24,0.11381000000000008
2021-02-25,0.12609099999999995
2021-02-26,0.13841900000000001
2021-02-27,0.150802
2021-02-28,0.163242
2021-03-01,0.1752864
2021-03-02,0.1672036
2021-03-03,0.159185
2021-03-04,0.15122799999999997
2021-03-05,0.14333000000000007
2021-03-06,0.13548700000000002
2021-03-07,0.127695
2021-03-08,0.12080399999999991
2021-03-09,0.11397000000000013
2021-03-10,0.10715999999999992
2021-03-11,0.10040999999999989
2021-03-12,0.09369000000000005
2021-03-13,0.08699999999999997
2021-03-14,0.08035999999999999
2021-03-15,0.0703100000000001
2021-03-16,0.06030000000000002
2021-03-17,0.05031000000000008
2021-03-18,0.04033999999999982
2021-03-19,0.030380000000000074
2021-03-20,0.020440000000000014
2021-03-21,0.010499999999999954
2021-03-22,0.005109999999999948
2021-03-23,-0.00027999999999983594
2021-03-24,-0.005680000000000129
2021-03-25,-0.011059999999999848
2021-03-26,-0.01646000000000014
2021-03-27,-0.02185999999999999
2021-03-28,-0.02727999999999997
2021-03-29,-0.03465000000000007
2021-03-30,-0.04204999999999992
2021-03-31,-0.049449999999999994
2021-04-01,-0.05689000000000011
2021-04-02,-0.054549999999999876
2021-04-03,-0.05225999999999997
2021-04-04,-0.04997000000000007
2021-04-05,-0.05049999999999999
2021-04-06,-0.051039999999999974
2021-04-07,-0.051609999999999934
2021-04-08,-0.052180000000000115
2021-04-09,-0.05278999999999989
2021-04-10,-0.05342000000000002
2021-04-11,-0.05406
2021-04-12,-0.05176000000000003
2021-04-13,-0.049490000000000034
2021-04-14,-0.04722000000000004
2021-04-15,-0.044988999999999946
2021-04-16,-0.042764000000000024
2021-04-17,-0.04055799999999998
2021-04-18,-0.03836799999999996
2021-04-19,-0.035646999999999984
2021-04-20,-0.03293900000000005
2021-04-21,-0.03024400000000005
2021-04-22,-0.027561999999999975
2021-04-23,-0.02488800000000002
2021-04-24,-0.022225999999999968
2021-04-25,-0.019571000000000005
2021-04-26,-0.019843999999999973
2021-04-27,-0.02012500000000006
2021-04-28,-0.020411999999999986
2021-04-29,-0.02070799999999995
2021-04-30,-0.02101300000000006
2021-05-01,-0.02132400000000001
2021-05-02,-0.02156099999999994
2021-05-03,-0.020367999999999997
2021-05-04,-0.01918000000000003
2021-05-05,-0.018001999999999962
2021-05-06,-0.01683000000000001
2021-05-07,-0.01566400000000001
2021-05-08,-0.014504000000000017
2021-05-09,-0.013349999999999973
2021-05-10,-0.012417999999999985
2021-05-11,-0.011491000000000029
2021-05-12,-0.010568999999999995
2021-05-13,-0.009649000000000019
2021-05-14,-0.008733999999999964
2021-05-15,-0.007823000000000024
2021-05-16,-0.006913999999999976
2021-05-17,-0.006001000000000034
2021-05-18,-0.005088999999999955
2021-05-19,-0.004179000000000044
2021-05-20,-0.003271999999999997
2021-05-21,-0.002365000000000006
2021-05-22,-0.001458999999999988
2021-05-23,-0.0005539999999999989
2021-05-24,0.0008580000000000254
2021-05-25,0.0022699999999999942
2021-05-26,0.003682999999999992
2021-05-27,0.005097999999999991
2021-05-28,0.00651400000000002
2021-05-29,0.007933999999999997
2021-05-30,0.009355999999999975
2021-05-31,0.01108600000000004
2021-06-01,0.012819999999999998
2021-06-02,0.012859999999999983
2021-06-03,0.012905
2021-06-04,0.012954999999999994
2021-06-05,0.013008999999999993
2021-06-06,0.013068999999999997
2021-06-07,0.013809000000000016
2021-06-08,0.014552999999999983
2021-06-09,0.015303999999999984
2021-06-10,0.01606000000000002
2021-06-11,0.016823000000000032
2021-06-12,0.017590999999999968
2021-06-13,0.018367000000000022
2021-06-14,0.01854699999999998
2021-06-15,0.018733
2021-06-16,0.018928000000000056
2021-06-17,0.01912899999999995
2021-06-18,0.01933700000000005
2021-06-19,0.01955399999999996
2021-06-20,0.019777000000000045
2021-06-21,0.018044999999999978
2021-06-22,0.01632099999999992
2021-06-23,0.014603000000000033
2021-06-24,0.012890000000000068
2021-06-25,0.011182999999999943
2021-06-26,0.009479000000000015
2021-06-27,0.00777899999999998
2021-06-28,0.008182000000000023
2021-06-29,0.00858800000000004
2021-06-30,0.008995999999999893
2021-07-01,0.009408000000000083
2021-07-02,0.007915999999999923
2021-07-03,0.006426000000000043
2021-07-04,0.004937999999999998
2021-07-05,0.0021539999999999893
2021-07-06,-0.0006289999999999907
2021-07-07,-0.003410999999999942
2021-07-08,-0.006197000000000008
2021-07-09,-0.008983000000000074
2021-07-10,-0.011773999999999951
2021-07-11,-0.014568000000000025
2021-07-12,-0.013831999999999955
2021-07-13,-0.01310100000000003
2021-07-14,-0.012373999999999996
2021-07-15,-0.011653000000000024
2021-07-16,-0.010935000000000028
2021-07-17,-0.010222999999999982
2021-07-18,-0.009514000000000022
2021-07-19,-0.011267999999999945
2021-07-20,-0.013028999999999957
2021-07-21,-0.014792000000000027
2021-07-22,-0.016562999999999994
2021-07-23,-0.018338999999999994
2021-07-24,-0.020123000000000002
2021-07-25,-0.02191399999999999
2021-07-26,-0.023426000000000058
2021-07-27,-0.02494699999999994
2021-07-28,-0.026478000000000057
2021-07-29,-0.02801899999999996
2021-07-30,-0.02957000000000004
2021-07-31,-0.031132999999999966
2021-08-01,-0.032708000000000015
2021-08-02,-0.032513000000000014
2021-08-03,-0.032331
2021-08-04,-0.03215899999999999
2021-08-05,-0.032002
2021-08-06,-0.031856999999999996
2021-08-07,-0.031723
2021-08-08,-0.03160199999999999
2021-08-09,-0.03033200000000001
2021-08-10,-0.029074000000000003
2021-08-11,-0.027826699999999996
2021-08-12,-0.0265904
2021-08-13,-0.025364359999999996
2021-08-14,-0.024148040000000003
2021-08-15,-0.0229409
2021-08-16,-0.0224255
2021-08-17,-0.0219187
2021-08-18,-0.021420400000000006
2021-08-19,-0.02092999999999999
2021-08-20,-0.020448000000000008
2021-08-21,-0.019973999999999992
2021-08-22,-0.019506999999999997
2021-08-23,-0.019029000000000018
2021-08-24,-0.01855699999999999
2021-08-25,-0.018094
2021-08-26,-0.017635999999999985
2021-08-27,-0.017185000000000006
2021-08-28,-0.016742000000000035
2021-08-29,-0.01630499999999996
2021-08-30,-0.016253000000000017
2021-08-31,-0.016208
2021-09-01,-0.01616899999999999
2021-09-02,-0.014183000000000001
