Date,ADS Change,EPU Change,% FTSE100 Change,Previous Day % FTSE100 Change,% MSCI Change,Vix Close,Change in SWAV
2018-12-06,0.0016909999999999,10.899999999999991,-3.15,-1.44,-0.89,21.19,0.0011948591860432
2018-12-07,-2.4999999999997247e-05,20.739999999999995,1.1,-3.15,-1.29,23.23,0.0151325068947072
2018-12-12,-0.0042679999999999,-32.25999999999999,1.08,1.27,1.09,21.46,0.0050828614589452
2018-12-13,-0.0045429999999999,84.75999999999999,-0.04,1.08,-0.07,20.65,0.0090270157136361
2018-12-14,-0.004818,-2.2299999999999898,-0.47,-0.04,-1.61,21.63,0.0090792686851832
2018-12-19,-0.005939,17.74000000000001,0.96,-1.06,-0.81,25.58,0.00236475953337
2018-12-20,-0.0061319999999999,-41.09000000000002,-0.8,0.96,-1.58,28.38,0.0088996955878881
2018-12-21,-0.0063259999999999,46.49,0.14,-0.8,-1.5,30.11,-7.290188713782175e-05
2019-01-04,-0.0117669999999999,-57.83000000000001,2.16,-0.62,2.75,21.38,-0.0033475611523051
2019-01-09,-0.0123409999999999,-169.17999999999998,0.66,0.74,0.79,19.98,0.0008552779104453
2019-01-10,-0.0123739999999999,61.25999999999999,0.52,0.66,0.34,19.5,0.00408122991473
2019-01-11,-0.01241,18.830000000000013,-0.36,0.52,-0.03,18.19,-0.0049156445000112
2019-01-16,-0.012315,-49.75,-0.47,0.58,0.15,19.04,-0.0005912460131398
2019-01-17,-0.0122649999999999,6.320000000000022,-0.4,-0.47,0.46,18.06,0.0048177897156858
2019-01-18,-0.012218,10.45999999999998,1.95,-0.4,1.27,17.8,-0.0047696143166209
2019-01-23,-0.0088719999999999,-52.08,-0.85,-0.99,0.07,19.52,-0.0009804599410146
2019-01-24,-0.0077910000000001,71.04,-0.35,-0.85,0.16,18.89,0.0023440881105863
2019-01-25,-0.0067119999999999,-38.32000000000002,-0.14,-0.35,0.94,17.42,0.0082392963805157
2019-01-30,-0.0042489999999999,64.74,1.58,1.29,1.07,17.66,0.000337098392084
2019-01-31,-0.004148,37.05000000000001,0.39,1.58,0.87,16.57,0.0001038588794132
2019-02-01,-0.0040489999999999,-54.71000000000001,0.74,0.39,0.05,16.14,-0.0074226922756063
2019-02-06,-0.0003039999999999,155.14,-0.06,2.04,-0.21,15.38,-3.0476106898547076e-05
2019-02-07,0.0003699999999999,-140.14,-1.11,-0.06,-0.99,16.37,0.0043557887148323
2019-02-08,0.001044,-40.56,-0.32,-1.11,-0.32,15.72,-0.0110097160771815
2019-02-13,0.003202,116.07999999999998,0.81,0.06,0.37,15.65,0.0018241015840188
2019-02-14,0.003473,-103.73,0.09,0.81,-0.25,16.22,0.0204875103577965
2019-02-15,0.0037459999999999,69.83,0.55,0.09,0.93,14.91,-0.0078688195884305
2019-02-20,0.008454,-57.900000000000006,0.69,-0.56,0.37,14.02,0.0005176290830581
2019-02-21,0.0098469999999999,50.75,-0.85,0.69,-0.3,14.46,0.0024904937759531
2019-02-22,0.0112419999999999,-4.730000000000018,0.16,-0.85,0.46,13.51,0.0003541174296224
2019-02-27,0.016348,23.860000000000014,-0.61,-0.45,0.02,14.7,0.0007484063570856
2019-02-28,0.017127,-22.89000000000001,-0.46,-0.61,-0.3,14.78,-0.0075068417722188
2019-03-01,0.0179129999999999,-2.789999999999992,0.45,-0.46,0.5,13.57,0.0117699614763845
2019-03-06,0.0120129999999999,-141.57999999999998,0.17,0.69,-0.42,15.74,0.00191612500039
2019-03-07,0.0109759999999999,54.31,-0.53,0.17,-0.83,16.59,0.0021756934160707
2019-03-08,0.009944,-27.859999999999985,-0.74,-0.53,-0.5,16.05,0.0125414346695855
2019-03-13,0.003782,39.19,0.11,0.29,0.59,13.41,0.0006079230498504
2019-03-14,0.002415,-63.99,0.37,0.11,0.03,13.5,0.0013768643046194
2019-03-15,0.0010499999999999,61.010000000000005,0.6,0.37,0.59,12.88,0.0026451601234065
2019-03-20,-0.005266,-23.830000000000013,-0.45,0.34,-0.44,13.91,0.0005063824862382
2019-03-21,-0.0064659999999999,8.960000000000008,0.88,-0.45,0.75,13.63,0.0112044095110049
2019-03-22,-0.0076669999999999,-22.50999999999999,-2.01,0.88,-1.56,16.48,0.0067620862506261
2019-03-27,-0.0144329999999999,50.8,-0.03,0.26,-0.41,15.15,0.0003660320103092
2019-03-28,-0.015894,-76.71,0.56,-0.03,0.06,14.43,0.0008377364487339
2019-03-29,-0.0173629999999999,78.24,0.62,0.56,0.6,13.71,-0.0121814853868694
2019-04-03,-0.0200859999999999,16.579999999999984,0.37,1.01,0.53,13.74,0.00153668932212
2019-04-04,-0.019226,-61.81999999999999,-0.22,0.37,-0.01,13.58,0.0015099441691787
2019-04-05,-0.0183719999999999,-31.03,0.61,-0.22,0.33,12.82,-0.0029620246732829
2019-04-10,-0.0131959999999999,32.07000000000001,-0.05,-0.35,0.22,13.3,0.0032074584758081
2019-04-11,-0.012043,-35.69,-0.05,-0.05,-0.02,13.02,0.0082321075741838
2019-04-12,-0.0108939999999999,-0.0500000000000113,0.26,-0.05,0.55,12.01,-0.0067629724417165
2019-04-17,-0.0019949999999999,17.710000000000008,0.02,0.44,-0.1,12.6,0.0038153374617722
2019-04-18,0.000206,4.319999999999993,-0.15,0.02,-0.03,12.09,0.01122442909753
2019-04-25,0.0116819999999999,24.180000000000007,-0.5,-0.68,-0.16,13.25,0.0028330235325662
2019-04-26,0.012908,34.81999999999999,-0.08,-0.5,0.39,12.73,-0.0020605930430818
2019-05-01,0.0190339999999999,30.11,-0.44,-0.3,-0.4,14.8,0.0011047434371375
2019-05-02,0.018778,-109.71,-0.46,-0.44,-0.41,14.42,0.0055756813509306
2019-05-03,0.0185289999999999,73.59,0.4,-0.46,0.77,12.87,0.005691214733844
2019-05-09,0.0147329999999999,-65.5,-0.87,0.15,-0.59,19.1,0.0016696592357774
2019-05-10,0.013917,14.409999999999997,-0.06,-0.87,0.33,16.04,0.0229561658147906
2019-05-15,0.012054,-18.670000000000016,0.76,1.09,0.55,16.44,4.519218214016352e-05
2019-05-16,0.0119799999999999,-4.819999999999993,0.78,0.76,0.74,15.29,-0.0066287153357594
2019-05-17,0.0119099999999999,-46.10999999999999,-0.07,0.78,-0.45,15.96,-0.0282421841377273
2019-05-22,0.0122099999999999,37.7,0.07,0.25,-0.28,14.75,0.0029213477610561
2019-05-23,0.0123599999999999,-63.21000000000001,-1.41,0.07,-1.15,16.92,0.0063620711365153
2019-05-24,0.012516,85.16,0.65,-1.41,0.36,15.85,0.0035071615586055
2019-05-30,0.012549,-53.57000000000001,0.46,-1.15,0.08,17.3,0.0057644085869513
2019-05-31,0.01249,62.95,-0.78,0.46,-0.98,18.71,0.001702400156716
2019-06-05,0.0084584999999999,186.49,0.08,0.41,0.87,16.09,-0.0003866159565041
2019-06-06,0.0074986,-88.55999999999997,0.55,0.08,0.4,15.93,0.0040357053092671
2019-06-07,0.0065418,55.28,0.99,0.55,1.08,16.3,0.0252465810291996
2019-06-12,0.0001953999999999,26.15000000000001,-0.42,0.31,-0.25,15.91,-0.002602878426638
2019-06-13,-0.0012835,-28.430000000000007,0.01,-0.42,0.12,15.82,0.0047243589863499
2019-06-14,-0.0027630999999999,18.289999999999992,-0.31,0.01,-0.28,15.28,0.0093104199120197
2019-06-19,-0.006736,-55.620000000000005,-0.53,1.17,0.5,14.33,-0.000881329912737
2019-06-20,-0.0070777999999999,-26.710000000000008,0.28,-0.53,1.01,14.75,-8.136774352529574e-05
2019-06-21,-0.0074228,47.21000000000001,-0.23,0.28,-0.24,15.4,0.0127610519998886
2019-06-26,-0.0125129999999999,51.55000000000001,-0.08,0.08,-0.25,16.21,0.0040896161938168
2019-06-27,-0.013987,-54.32000000000002,-0.19,-0.08,0.37,15.82,0.0079424014875817
2019-06-28,-0.0154659999999999,71.94000000000003,0.31,-0.19,0.55,15.08,0.0096947000409739
2019-07-03,-0.0171479999999999,12.170000000000002,0.66,0.82,0.67,12.57,0.0016600171895816
2019-07-04,-0.0156839999999999,12.129999999999995,-0.08,0.66,0.08,12.57,0.0041574516801757
2019-07-05,-0.0142249999999999,-40.35,-0.66,-0.08,-0.43,13.28,-0.0053993221274591
2019-07-10,-0.00613,-8.769999999999996,-0.08,-0.17,0.34,13.03,-0.0037504427722039
2019-07-11,-0.0044049999999999,99.79,-0.28,-0.08,0.19,12.93,0.0036358945758101
2019-07-12,-0.0026789999999999,-2.819999999999993,-0.05,-0.28,0.33,12.39,0.0323069296204353
2019-07-17,0.005255,-28.119999999999976,-0.55,0.6,-0.46,13.97,-0.0056387870883189
2019-07-18,0.0067539999999999,-28.10000000000001,-0.56,-0.55,0.02,13.53,-0.0003607968681702
2019-07-19,0.008257,1.1299999999999957,0.21,-0.56,-0.17,14.45,0.001115334322934
2019-07-24,0.017571,-48.69999999999999,-0.73,0.56,0.37,12.07,-0.0030954343750136
2019-07-25,0.0196839999999999,28.099999999999994,-0.17,-0.73,-0.49,12.74,0.0083609689482835
2019-07-26,0.021803,39.650000000000006,0.8,-0.17,0.4,12.16,-0.0110012725425399
2019-07-31,0.0323539999999999,-81.39,-0.78,-0.52,-0.72,16.12,-0.0008855503298853
2019-08-01,0.034473,73.67,-0.03,-0.78,-0.66,17.87,0.0016794975100811
2019-08-02,0.0325035,-16.72,-2.34,-0.03,-1.07,17.61,0.0039344258822386
2019-08-07,0.0231719999999999,3.4099999999999966,0.38,-0.72,0.23,19.49,0.0016932936451758
2019-08-08,0.0213809999999999,-42.82000000000001,1.21,0.38,1.55,16.91,0.0052040314537498
2019-08-09,0.019598,25.64999999999999,-0.44,1.21,-0.54,17.97,-0.0108265334564984
2019-08-14,0.0096269999999999,109.11,-1.42,0.33,-2.26,22.1,-0.0031789265433875
2019-08-15,0.007493,87.80000000000001,-1.13,-1.42,-0.16,21.18,0.0062319594188762
2019-08-16,0.005362,-4.660000000000025,0.71,-1.13,1.23,18.47,0.0023994404631028
2019-08-21,-0.003815,95.36,1.11,-0.9,0.75,15.8,0.0015976870279493
2019-08-22,-0.0054569999999999,-56.30000000000001,-1.05,1.11,-0.18,16.68,0.0009288242761115
2019-08-23,-0.007101,105.64,-0.47,-1.05,-1.74,19.87,-0.0017364835113099
2019-08-29,-0.017769,-54.63,0.98,0.35,1.0,17.88,-0.0009367447207994
2019-08-30,-0.019627,103.51,0.32,0.98,0.26,18.98,-0.0098597304825176
2019-09-04,-0.0245739,-44.96000000000001,0.59,-0.19,1.08,17.33,0.0058324506746267
2019-09-05,-0.024995,27.19,-0.55,0.59,1.14,16.27,5.203723085511758e-05
2019-09-06,-0.025426,59.06,0.15,-0.55,0.21,15.0,-0.0138657846341412
2019-09-11,-0.027015,14.049999999999995,0.96,0.44,0.69,14.61,0.0019945448903661
2019-09-12,-0.0272699999999999,53.43000000000001,0.09,0.96,0.34,14.22,0.0002632746941111
2019-09-13,-0.027533,23.139999999999983,0.31,0.09,0.18,13.74,-0.0031507417814482
2019-09-18,-0.028015,-11.310000000000002,-0.09,-0.01,-0.03,13.95,0.0018664852008147
2019-09-19,-0.028009,88.58000000000001,0.58,-0.09,0.17,14.05,0.0057229090929036
2019-09-20,-0.0280159999999999,53.03999999999999,-0.16,0.58,-0.32,15.32,0.0038498703258593
2019-09-25,-0.028525,99.04,-0.02,-0.47,0.11,15.96,0.0039452458658251
2019-09-26,-0.0287009999999999,-141.87,0.84,-0.02,-0.05,16.07,-0.0015986117639975
2019-09-27,-0.028888,57.110000000000014,1.02,0.84,-0.36,17.22,0.0089297988999893
2019-10-02,-0.0284989999999999,84.72999999999999,-3.23,-0.65,-1.71,20.56,0.0013005451518306
2019-10-03,-0.0263229999999999,-50.34999999999998,-0.63,-3.23,0.47,19.12,-0.0011413742756823
2019-10-04,-0.024158,163.40999999999997,1.1,-0.63,1.05,17.04,-0.0152586991623983
2019-10-09,-0.011912,-202.27,0.33,-0.76,0.63,18.64,0.0007509603890423
2019-10-10,-0.0092729999999999,177.38,0.28,0.33,0.59,17.57,-0.0003165764547465
2019-10-11,-0.0066399999999999,-74.30000000000001,0.84,0.28,1.36,15.58,0.0059767703538597
2019-10-16,0.0050499999999999,38.22999999999999,-0.61,-0.03,-0.06,13.68,0.0003484820033724
2019-10-17,0.007195,-10.799999999999985,0.2,-0.61,0.3,13.79,0.0004573266393986
2019-10-18,0.0093429999999999,-51.11,-0.44,0.2,-0.3,14.25,0.0056956715676964
2019-10-23,0.0215159999999999,36.66,0.67,0.68,0.18,14.01,-0.004572734092166
2019-10-24,0.024153,-10.659999999999997,0.93,0.67,0.33,13.71,-0.002391291989377
2019-10-25,0.0267989999999999,6.790000000000006,-0.05,0.93,0.32,12.65,-0.015175062278498
2019-10-30,0.039493,40.51000000000002,0.34,-0.34,0.22,12.33,-0.0041383625158258
2019-10-31,0.0419799999999999,-11.78,-1.12,0.34,-0.17,13.22,0.0260467328877386
2019-11-01,0.044482,-134.3,0.75,-1.12,0.83,12.3,0.0019045437751187
2019-11-06,0.033023,-122.62,0.12,0.25,0.09,12.62,-0.0004729194750753
2019-11-07,0.0310339999999999,28.86999999999999,0.13,0.12,0.24,12.73,0.0051188201646925
2019-11-08,0.029058,61.280000000000015,-0.63,0.13,0.09,12.07,0.0031427746284014
2019-11-13,0.017958,-67.58999999999999,-0.19,0.5,-0.07,13.0,-0.000171233082765
2019-11-14,0.0155789999999999,-6.27000000000001,-0.8,-0.19,-0.13,13.05,-0.0061277052105773
2019-11-15,0.013206,-10.989999999999997,0.14,-0.8,0.77,12.05,-0.0037787271812783
2019-11-20,8.379999999999499e-05,20.57,-0.84,0.22,-0.43,12.78,-0.0066027911117856
2019-11-21,-0.0027118,22.819999999999997,-0.33,-0.84,-0.2,13.13,0.0022320499333807
2019-11-22,-0.0055087999999999,-1.1299999999999957,1.22,-0.33,0.16,12.34,-0.0083231894800094
2019-11-27,-0.017179,30.980000000000004,0.36,0.09,0.34,11.75,-0.0067461580556429
2019-11-28,-0.019216,73.89000000000001,-0.18,0.36,-0.04,11.75,0.0085714633873415
2019-11-29,-0.021258,-69.87000000000002,-0.94,-0.18,-0.41,12.62,0.0080849450262262
2019-12-04,-0.0191899999999999,-17.640000000000015,0.42,-1.75,0.55,14.8,0.0020251052567774
2019-12-05,-0.017147,12.03,-0.7,0.42,0.14,14.52,0.0065528120654042
2019-12-06,-0.0151089999999999,87.38,1.43,-0.7,0.78,13.62,0.0011969513267355
2019-12-11,-0.008597,-48.26000000000002,0.03,-0.28,0.23,14.99,0.0021803201127016
2019-12-12,-0.0077869999999999,35.84,0.79,0.03,0.62,13.94,0.0011799378720667
2019-12-13,-0.006979,80.87,1.1,0.79,0.45,12.63,-0.0197777272819762
2019-12-18,-0.002352,-47.750000000000014,0.21,0.08,-0.14,12.58,0.005519390002165
2019-12-19,-0.001348,-12.840000000000003,0.44,0.21,0.32,12.5,0.0065213363150512
2019-12-20,-0.000346,100.18,0.11,0.44,0.39,12.51,0.0107535213083492
2020-01-08,0.0122559999999999,65.17999999999999,0.01,-0.02,0.19,13.45,0.0039191687202527
2020-01-09,0.011934,-49.88,0.31,0.01,0.55,12.54,-0.0038504027186245
2020-01-10,0.0116149999999999,10.710000000000008,-0.14,0.31,-0.09,12.56,0.0078043692481803
2020-01-15,0.013964,34.39999999999998,0.27,0.06,0.15,12.42,0.0027950606257343
2020-01-16,0.014965,-81.82,-0.43,0.27,0.59,12.32,0.0023906179899282
2020-01-17,0.0159719999999999,19.41000000000001,0.85,-0.43,0.39,12.1,-0.0105368056910493
2020-01-22,0.0175662,-30.77000000000001,-0.51,-0.53,0.04,12.91,0.0014275361849602
2020-01-23,0.0174338999999999,1.4500000000000028,-0.85,-0.51,-0.17,12.98,-0.0035254141364211
2020-01-24,0.0173083,-31.840000000000003,1.04,-0.85,-0.45,14.56,0.0120095492957394
2020-01-29,0.0181211,-97.52,0.04,0.93,0.04,16.39,0.0035606836813936
2020-01-30,0.0184827999999999,66.32,-1.36,0.04,-0.06,15.49,-0.0017330533643431
2020-01-31,0.0188518,85.09,-1.3,-1.36,-1.25,18.84,0.0165804158866856
2020-02-05,-0.017971,-25.679999999999996,0.57,1.55,0.91,15.15,-0.0001573746463816
2020-02-06,-0.0272797,28.39,0.3,0.57,0.48,14.96,-0.0008434951856531
2020-02-07,-0.0365983999999999,57.110000000000014,-0.51,0.3,-0.49,15.47,0.0112338732459572
2020-02-12,-0.082545,-127.70000000000002,0.47,0.71,0.57,13.74,0.0010375095200336
2020-02-13,-0.091692,-3.259999999999991,-1.09,0.47,-0.21,14.15,0.002898987674187
2020-02-14,-0.100874,-66.99000000000001,-0.58,-1.09,0.06,13.68,-0.0177398909843676
2020-02-19,-0.147037,-8.650000000000006,1.02,-0.69,0.4,14.38,-0.0144231455763297
2020-02-20,-0.1563799999999999,43.85,-0.27,1.02,-0.45,15.56,0.001488632008827
2020-02-21,-0.1657699999999999,15.450000000000015,-0.44,-0.27,-0.72,17.08,0.0019054137708844
2020-02-26,-0.2160799999999998,-42.88,0.35,-1.94,-0.48,27.56,0.0013701775644436
2020-02-27,-0.22669,31.569999999999997,-3.49,0.35,-3.6,39.16,0.0021539058439478
2020-02-28,-0.2373699999999998,60.63,-3.18,-3.49,-1.66,40.11,0.0008342538572952
2020-03-04,-0.44876,40.73999999999998,1.45,0.95,2.92,31.99,0.0037226344957624
2020-03-05,-0.5123099999999994,-76.40999999999997,-1.62,1.45,-2.26,39.62,0.0018782127824549
2020-03-06,-0.5760700000000005,45.56999999999999,-3.62,-1.62,-1.96,41.94,0.0141422040677118
2020-03-11,-0.8909800000000008,-99.14,-1.4,-0.09,-3.89,53.9,0.0019185516125983
2020-03-12,-0.9538399999999996,23.399999999999977,-10.87,-1.4,-9.91,75.47,0.002632575055861
2020-03-13,-1.017199999999999,164.31,2.46,-10.87,5.92,57.83,0.0032161642905663
2020-03-18,-0.9954999999999998,91.31000000000006,-4.05,2.79,-5.11,76.45,0.0005255786144999
2020-03-19,-0.9464000000000006,90.97000000000004,1.4,-4.05,0.73,72.0,0.0069958095432625
2020-03-20,-0.8978000000000002,150.33999999999992,0.76,1.4,-2.57,66.04,-0.0308932948553782
2020-03-25,-0.5998000000000019,-343.0099999999999,4.45,9.05,2.49,63.95,0.0054861547740364
2020-03-26,-0.5331999999999972,253.61,2.24,4.45,5.02,61.0,0.002115629665625
2020-03-27,-0.4664999999999999,-23.1400000000001,-5.25,2.24,-2.58,65.54,0.0101127269005562
2020-04-01,-0.5082999999999984,222.47000000000003,-3.83,1.95,-3.86,57.06,-0.0018060879611142
2020-04-02,-0.4056999999999995,117.15999999999995,0.47,-3.83,1.22,50.91,0.0023072794022769
2020-04-03,-0.3033000000000001,-57.01999999999998,-1.18,0.47,-1.45,46.8,0.0069263120138818
2020-04-08,0.0123999999999995,138.95999999999992,-0.47,2.19,2.38,43.35,-0.0003334567826173
2020-04-09,0.0494000000000021,-127.89999999999998,2.9,-0.47,1.58,41.67,0.0008138770308435
2020-04-16,0.4119000000000028,57.56000000000006,0.55,-3.34,0.21,40.11,-0.0068925465725516
2020-04-17,0.4750999999999976,-218.01,2.82,0.55,2.71,38.15,0.0033684566054332
2020-04-22,0.7815999999999974,-152.31999999999994,2.3,-2.96,1.86,41.98,0.0010503762914551
2020-04-23,0.8421000000000021,70.38,0.97,2.3,0.31,41.38,-0.0019948335115198
2020-04-24,0.9028999999999988,148.11,-1.28,0.97,0.67,35.93,-0.0006933842236003
2020-04-29,1.2264,-41.23000000000002,2.63,1.91,2.34,31.23,0.0039986528561176
2020-04-30,1.2942999999999998,-107.14,-3.5,2.63,-0.86,34.15,-0.0018570083732019
2020-05-01,1.3627000000000002,170.26,-2.34,-3.5,-2.34,37.19,0.0052749349326752
2020-05-06,1.0844999999999994,128.11,0.07,1.66,-0.52,34.12,0.0098450321625555
2020-05-07,1.0336800000000004,-26.980000000000015,1.4,0.07,0.92,31.44,0.0026955635147285
2020-05-13,0.7775329999999999,31.970000000000027,-1.51,0.93,-1.75,35.28,0.0011977958083903
2020-05-14,0.7428300000000001,-119.53999999999996,-2.75,-1.51,0.07,32.61,0.0024160731960302
2020-05-15,0.70842,-264.05000000000007,1.01,-2.75,0.43,31.89,-0.0005626640130473
2020-05-20,0.52827,-7.8799999999999955,1.08,-0.77,1.49,27.99,0.0154845675228517
2020-05-21,0.49132,-73.55999999999995,-0.86,1.08,-0.86,29.53,-0.0114166929650053
2020-05-22,0.4545599999999998,42.25999999999999,-0.37,-0.86,-0.11,28.16,-0.0508749841026073
2020-05-28,0.2323900000000005,77.99000000000001,1.21,1.26,0.53,28.59,0.0043114247630651
2020-05-29,0.1953700000000005,-5.850000000000023,-2.29,1.21,-0.02,27.51,-0.0014883392120305
2020-06-03,0.0753200000000013,285.94000000000005,2.61,0.87,1.62,25.66,-0.0107622489345651
2020-06-04,0.0659200000000002,-151.67000000000007,-0.64,2.61,-0.18,25.81,0.0004089865245454
2020-06-05,0.0565499999999996,-35.589999999999975,2.25,-0.64,2.18,24.52,0.0115143114236945
2020-06-10,0.0046600000000012,-96.14000000000004,-0.1,-2.11,-0.35,27.57,-0.0041856049062176
2020-06-11,-0.0063900000000014,135.10999999999996,-3.99,-0.1,-4.98,40.79,0.0007208283517117
2020-06-12,-0.0174599999999998,9.870000000000005,0.47,-3.99,0.47,36.09,0.0036659561717705
2020-06-17,-0.0604600000000008,128.18,0.17,2.94,-0.05,33.47,-0.0087305408208452
2020-06-18,-0.0674499999999991,47.26999999999998,-0.47,0.17,-0.1,32.94,0.0024338824993643
2020-06-19,-0.0744800000000012,12.600000000000025,1.1,-0.47,-0.3,35.12,0.0094586809764781
2020-06-24,-0.1123400000000014,-10.980000000000018,-3.11,1.21,-2.5,33.84,0.0128966806858945
2020-06-25,-0.1203399999999987,-31.54000000000008,0.38,-3.11,0.61,32.22,0.0037620721800453
2020-06-26,-0.1283799999999999,34.80000000000007,0.2,0.38,-1.65,34.73,-0.0076769144980931
2020-07-01,-0.1714000000000002,228.32000000000005,-0.19,-0.9,0.43,28.62,0.0032001295671045
2020-07-02,-0.1658599999999994,-80.6400000000001,1.34,-0.19,0.74,27.68,0.001062883828741
2020-07-03,-0.1603900000000004,-105.51999999999998,-1.33,1.34,-0.06,27.68,-0.001851582290673
2020-07-08,-0.1225399999999998,172.18000000000006,-0.55,-1.53,0.42,28.08,0.0006439371865355
2020-07-09,-0.11362,-147.20000000000005,-1.73,-0.55,-0.53,29.26,0.003044588149258
2020-07-10,-0.1047200000000003,10.490000000000007,0.76,-1.73,0.84,27.29,-0.0299407171653072
2020-07-15,-0.0783499999999994,164.66999999999996,1.83,0.06,1.24,27.76,0.0011320878589794
2020-07-16,-0.0755000000000007,7.420000000000073,-0.67,1.83,-0.43,28.0,0.0049453778817898
2020-07-17,-0.0726899999999997,112.90999999999995,0.63,-0.67,0.22,25.68,0.0099591111423641
2020-07-22,-0.0672199999999998,-55.65999999999997,-1.0,0.13,0.27,24.32,0.0026776964284596
2020-07-23,-0.0673099999999999,-45.31000000000006,0.07,-1.0,-0.84,26.08,-0.0029338341968788
2020-07-24,-0.0674099999999997,-109.3,-1.41,0.07,-0.72,25.84,-0.0272424996254146
2020-07-29,-0.0801299999999995,-141.38,0.04,0.4,0.86,24.1,0.0068251391603345
2020-07-30,-0.0843300000000004,-69.22000000000003,-2.31,0.04,-0.68,24.76,0.0052428785433378
2020-07-31,-0.0885699999999998,-30.83999999999992,-1.54,-2.31,0.04,24.46,0.0058488713973767
2020-08-05,-0.1069500000000003,-84.91000000000003,1.14,0.05,0.82,22.99,0.0042250909626648
2020-08-06,-0.11003,123.57999999999998,-1.27,1.14,0.17,22.65,0.0046771147381451
2020-08-07,-0.11315,-56.79999999999996,0.09,-1.27,-0.17,22.21,0.0095572528526142
2020-08-12,-0.1029999999999997,-4.6200000000000045,2.04,1.71,1.37,22.28,0.0022421369026486
2020-08-13,-0.0975700000000001,71.75,-1.5,2.04,-0.07,22.13,-0.0056655324710446
2020-08-14,-0.0921699999999998,-107.37,-1.55,-1.5,-0.25,22.05,-0.0005857218643804
2020-08-19,-0.0784000000000002,-118.0,0.58,-0.83,-0.2,22.54,-0.0003388181199548
2020-08-20,-0.0774299999999996,286.56999999999994,-1.61,0.58,-0.22,22.72,0.0058952284657567
2020-08-21,-0.0764900000000001,-108.70999999999998,-0.19,-1.61,0.12,22.54,0.0056691347536595
2020-08-26,-0.0650399999999997,-196.44,0.14,-1.11,0.95,23.27,0.0037632761937795
2020-08-27,-0.0618799999999999,39.110000000000014,-0.75,0.14,-0.13,24.47,-0.0001926012158549
2020-08-28,-0.0587400000000002,89.07,-0.61,-0.75,0.58,22.96,0.0115565384332441
2020-09-03,-0.04116,124.36,-1.52,1.35,-2.74,33.6,-0.0008494802310623
2020-09-04,-0.0387999999999999,-31.21000000000004,-0.88,-1.52,-1.08,30.75,0.008022941072015
2020-09-09,-0.0328999999999999,91.57,1.39,-0.12,1.67,28.81,0.0010033172342375
2020-09-10,-0.0325200000000001,23.94,-0.16,1.39,-1.08,29.71,0.0007387712737529
2020-09-11,-0.0321499999999999,-36.14999999999998,0.48,-0.16,0.01,26.87,0.0092532491635374
2020-09-16,-0.0267599999999998,-166.34999999999997,-0.44,1.32,-0.19,26.04,-0.0039279951376303
2020-09-17,-0.02523,-28.760000000000048,-0.47,-0.44,-0.83,26.46,0.0041199674203926
2020-09-18,-0.0237,-25.71999999999997,-0.71,-0.47,-0.65,25.83,0.0092044254167197
2020-09-23,-0.0245699999999999,157.12999999999997,1.2,0.43,-1.61,28.58,-0.0019451781654394
2020-09-24,-0.0259,6.930000000000007,-1.3,1.2,-0.23,28.51,0.0008194104372318
2020-09-25,-0.02723,-58.89999999999998,0.34,-1.3,1.15,26.38,-0.0029213127154027
2020-09-30,-0.02709,97.16000000000004,-0.53,-0.51,0.32,26.37,-0.003458271372733
2020-10-01,-0.0261599999999999,-5.160000000000025,0.23,-0.53,0.54,26.7,0.0007325170897471
2020-10-02,-0.0263299999999999,7.689999999999998,0.39,0.23,-0.74,27.63,-9.612923464819012e-05
2020-10-07,-0.0188049999999999,195.93999999999997,-0.06,0.12,1.13,28.06,0.0048890019091292
2020-10-08,-0.0161919999999999,-218.44,0.53,-0.06,0.75,26.36,0.0005042177991397
2020-10-09,-0.013584,47.579999999999984,0.65,0.53,0.84,25.0,0.00992338051828
2020-10-14,-0.01241,142.88,-0.58,-0.53,-0.43,26.4,0.0015527431832768
2020-10-15,-0.0137599999999999,-76.82999999999998,-1.73,-0.58,-0.72,26.97,-0.0044268851036874
2020-10-16,-0.015116,-12.519999999999982,1.49,-1.73,0.17,27.41,0.0095068711427938
2020-10-21,-0.0212179999999999,-108.97000000000004,-1.91,0.08,-0.2,28.65,8.601428035936998e-06
2020-10-22,-0.022357,44.110000000000014,0.16,-1.91,0.13,28.11,0.0037206042551493
2020-10-23,-0.0235069999999999,-84.55000000000001,1.29,0.16,0.39,27.55,0.0056405732643552
2020-10-28,-0.026191,152.52999999999997,-2.55,-1.09,-3.15,40.28,0.0007194831507685
2020-10-29,-0.0263309999999999,120.05,-0.02,-2.55,0.51,37.59,0.0007671329779722
2020-10-30,-0.026482,-63.22999999999996,-0.08,-0.02,-1.1,38.02,-0.0140998356463656
2020-11-04,-0.028716,299.23999999999995,1.67,2.33,2.0,29.57,0.0052516973930555
2020-11-05,-0.0293729999999999,-278.19999999999993,0.39,1.67,2.07,27.58,-0.0046715965924365
2020-11-06,-0.03004,152.26999999999998,0.07,0.39,0.14,24.86,-0.0012753464152371
2020-11-11,-0.028782,137.84999999999997,1.35,1.79,0.84,23.45,-0.0019787893777594
2020-11-12,-0.027928,-127.21999999999996,-0.68,1.35,-0.75,25.35,0.0021329834526065
2020-11-13,-0.027087,-92.78,-0.36,-0.68,0.8,23.1,0.0047317158511566
